dataset,subject,session,task,stage,n_trials,imcoh_mu,imcoh_beta,wpli_mu,wpli_beta,imcoh_mu_baseline,imcoh_mu_MI,imcoh_mu_delta,imcoh_beta_baseline,imcoh_beta_MI,imcoh_beta_delta,wpli_mu_baseline,wpli_mu_MI,wpli_mu_delta,wpli_beta_baseline,wpli_beta_MI,wpli_beta_delta
PhysionetMI,14,0,left_hand,late,8,-0.07094104576326891,-0.04651691017444962,0.6758176414316693,0.5224963719565763,-0.0656873119585059,-0.06211174375957545,0.0035755681989304497,-0.08077615720430142,-0.05096728900496555,0.029808868199335876,0.7662146342224659,0.6104716454873214,-0.15574298873514458,0.27646934991214817,0.48946573111160946,0.2129963811994613
PhysionetMI,14,0,right_hand,early,7,-0.020178937480545993,-0.053662154935690876,0.4050051430252133,0.46124278997194806,-0.08501727052779481,-0.011516665714061364,0.07350060481373345,-0.11268340587432135,-0.04103054073321807,0.07165286514110328,0.3132451504554109,0.3829668734307353,0.06972172297532442,0.34245457011076874,0.4454889799539885,0.10303440984321977
PhysionetMI,14,0,right_hand,mid,8,0.05027104896533345,-0.039494686814813856,0.4630187387089474,0.3624755545399436,0.2889504085929203,0.027109610809600556,-0.26184079778331976,0.03141125456891971,-0.036555176706126,-0.0679664312750457,0.8780312238760299,0.3853988464944899,-0.49263237738154003,0.356502282733155,0.44405282167638394,0.08755053894322895
PhysionetMI,14,0,right_hand,late,8,-0.08714771770807204,-0.014948837974753205,0.624876972231492,0.29854788952656003,-0.13104188545794593,-0.08383636492217443,0.0472055205357715,0.06592212971741028,-0.03208191004097637,-0.09800403975838665,0.37360210453256515,0.5172714459460984,0.14366934141353327,0.26824526154562456,0.41192167216807324,0.14367641062244868
PhysionetMI,15,0,left_hand,early,7,-0.05361046367002763,-0.06695231429888167,0.3929092856366299,0.5231322456284275,-0.04360070411851353,-0.047010532336521534,-0.003409828218008004,-0.14152862652911807,-0.05607177307893212,0.08545685345018594,0.251146201663742,0.3616251232665304,0.11047892160278838,0.3798607924619526,0.45838050164596766,0.07851970918401507
PhysionetMI,15,0,left_hand,mid,8,-0.08150147601559979,-0.009999411186017793,0.5572650784371813,0.38429926683584353,-0.10137227975592589,-0.08067896919306142,0.02069331056286447,0.11390697017771208,-0.02850235123901863,-0.1424093214167307,0.46981955084778837,0.5504328561464289,0.08061330529864053,0.40298084701340126,0.47020737088532694,0.06722652387192568
PhysionetMI,15,0,left_hand,late,8,-0.173684487894705,-0.043544017232305346,0.7293747645652756,0.4226132446528184,-0.1840212048221338,-0.18450057925644694,-0.00047937443431314564,-0.09525591701305436,-0.04536185511133554,0.04989406190171882,0.45802751393662783,0.7118212938981695,0.2537937799615417,0.3520082522343314,0.44201753170351343,0.09000927946918202
PhysionetMI,15,0,right_hand,early,7,0.06886913113715112,-0.061224137787298454,0.4779139475057258,0.6318730768626181,0.21362469532073503,0.03229127938283414,-0.1813334159379009,-0.10189917698699874,-0.04742988479065798,0.05446929219634076,0.5635926638804265,0.44447164418870055,-0.11912101969172595,0.4521029423506477,0.5366590707836386,0.08455612843299093
PhysionetMI,15,0,right_hand,mid,7,0.05814588179351186,-0.042355727911388974,0.33838341194913124,0.4004972407514624,0.14272880543920177,0.06981331362404108,-0.07291549181516069,-0.11479929636074582,-0.027589260094390045,0.08721003626635578,0.39941587719553157,0.3949449520270388,-0.00447092516849279,0.6679004026033203,0.4013425555940982,-0.2665578470092221
PhysionetMI,15,0,right_hand,late,8,-0.0008681934816491738,-0.01650393667673167,0.19977461622476725,0.33385946070512046,-0.08141709632005434,0.008792152994463455,0.09020924931451779,-0.08599125605070153,0.00469915785572906,0.0906904139064306,0.2019382103488112,0.20108710168931762,-0.0008511086594935879,0.5261497017978197,0.3879245188878774,-0.13822518290994235
PhysionetMI,16,0,left_hand,early,7,-0.04620274866054638,-0.07222531017739994,0.4684359043904236,0.5538116745936712,-0.20833590145741204,-0.023583463798390738,0.1847524376590213,-0.11736205943652478,-0.0712478218396529,0.046114237596871874,0.5866962006983679,0.2754347166327484,-0.31126148406561954,0.5140488317857796,0.5310016052036034,0.016952773417823752
PhysionetMI,16,0,left_hand,mid,7,0.03237751495574182,-0.01666187763226188,0.5292397863263241,0.5131094863245166,-0.07348140086779364,0.03735541023155138,0.11083681109934503,-0.11289999459083495,-0.011513133403410827,0.10138686118742413,0.28198868965065443,0.4506615955799106,0.16867290592925616,0.5580564060064391,0.4801721136780015,-0.07788429232843763
PhysionetMI,16,0,left_hand,late,8,-0.0410791603622221,-0.04222126167738735,0.4682611234496543,0.387703733778602,-0.03441321929268018,-0.03117797707759881,0.003235242215081372,-0.06550218133745626,-0.03318998267114333,0.032312198666312936,0.3122256321577334,0.41821156271986254,0.10598593056212913,0.4688331826335718,0.3607606455257154,-0.10807253710785641
PhysionetMI,16,0,right_hand,early,7,0.011458256496389544,-0.018140680503361935,0.3547638034443986,0.4637017600699476,0.03165697047057227,0.035772420612401,0.004115450141828729,-0.10778429615797837,0.0012656505353467705,0.10904994669332514,0.20139735462508368,0.5403234543194368,0.33892609969435317,0.45396824014229037,0.380619425375628,-0.07334881476666238
PhysionetMI,16,0,right_hand,mid,8,0.03780287896240646,-0.04635203837573824,0.3600800903851382,0.41585328644413044,0.025903961162519785,0.02819484192681169,0.002290880764291906,-0.003035005946238024,-0.05065489743920382,-0.0476198914929658,0.16224636429022057,0.2804223235393209,0.11817595924910032,0.3955715469125173,0.4147582948642739,0.019186747951756622
PhysionetMI,16,0,right_hand,late,8,0.03735399937742658,0.013261215393788633,0.40825482205105146,0.39626412192297383,0.14506897205104244,0.02129488579174438,-0.12377408625929806,-0.0006727504956335278,0.01308827078991013,0.013761021285543656,0.7709204237649988,0.36229104141760293,-0.4086293823473959,0.36875157105930545,0.33494852772657147,-0.033803043332733984
PhysionetMI,17,0,left_hand,early,7,-0.10149651962537375,-0.004332555100602518,0.5642259077941714,0.3113809108452093,0.16941385143506746,-0.11135146923700316,-0.2807653206720706,0.1118192308079469,-0.03407130458883037,-0.14589053539677727,0.4562373406164444,0.6247847090335429,0.1685473684170985,0.39499851190297947,0.33825515683276913,-0.05674335507021033
PhysionetMI,17,0,left_hand,mid,8,-0.07779431373876822,-0.03804288165586304,0.6475887790627558,0.3320912681886831,-0.06343234466594376,-0.07705323875385578,-0.01362089408791202,0.1114525440834446,-0.06386518672123923,-0.17531773080468382,0.5333334287090592,0.6261000692427584,0.09276664053369921,0.37999848854396057,0.44805745641070166,0.0680589678667411
PhysionetMI,17,0,left_hand,late,8,-0.11280917681827374,0.005279528792763534,0.6637834338263452,0.41209224761817886,0.11121768493238487,-0.12873978451834991,-0.2399574694507348,0.04123885985482382,-0.005429168369189997,-0.046668028224013815,0.23763157317444153,0.7329263074738969,0.49529473429945536,0.35128349637922046,0.4171297684900565,0.06584627211083605
PhysionetMI,17,0,right_hand,early,7,-0.12377965438103831,0.03228034446009926,0.8377297895635951,0.4494176406444531,-0.07821334417979692,-0.13668908487246903,-0.05847574069267211,0.14008715270396693,0.019006441716284305,-0.12108071098768262,0.3260117773402718,0.8028300602687894,0.47681828292851763,0.5700628303748295,0.4038647963122812,-0.1661980340625483
PhysionetMI,17,0,right_hand,mid,7,-0.1670294282254142,-0.05025483729356106,0.8323181188148656,0.48180550968286295,-0.010997854616157099,-0.1693355795648877,-0.1583377249487306,0.0141599702629296,-0.05040562507307898,-0.06456559533600859,0.17104615948206592,0.8007125751168892,0.6296664156348233,0.3100472574117925,0.39567769131317354,0.08563043390138103
PhysionetMI,17,0,right_hand,late,8,-0.16066388177262034,-0.0037582460920165812,0.9221016594257253,0.29346651556769476,-0.33592385854154766,-0.14766660181441385,0.1882572567271338,-0.10554104529567733,0.0010322249307019422,0.10657327022637927,0.8635122374738751,0.8362145498630713,-0.027297687610803756,0.4922642212336367,0.24022003693438,-0.25204418429925673
PhysionetMI,18,0,left_hand,early,7,-0.02679578739140934,-0.014334331146519089,0.36421675419591387,0.35562140721374047,-0.1418227715907104,0.009449234328595733,0.15127200591930615,-0.11229190324130806,-0.0021974822435640346,0.11009442099774402,0.5606174908883896,0.21125236057872138,-0.34936513030966826,0.559461059354402,0.27666267537285344,-0.2827983839815486
PhysionetMI,18,0,left_hand,mid,7,-0.005471827941683964,-0.04863050163162388,0.20759685473229936,0.4661900920067391,-0.15460154094555856,0.01701505616996407,0.17161659711552263,-0.11534943182313552,-0.043386512120063045,0.07196291970307248,0.5618762209237571,0.19437743538202673,-0.3674987855417304,0.4530991105434652,0.45033719998955374,-0.002761910553911451
PhysionetMI,18,0,left_hand,late,8,-0.012461372590579804,-0.006634865151339679,0.23296767851426942,0.3726340762653805,-0.08622891306674595,0.012192078263562726,0.09842099133030867,-0.07980849957296822,0.0018208695294738358,0.08162936910244206,0.6170537069561166,0.19804533711460245,-0.41900836984151413,0.4856864135902115,0.3312193277196442,-0.1544670858705673
PhysionetMI,18,0,right_hand,early,7,-0.09791894604141695,-0.0169382763497678,0.8179703581412053,0.4046015652153435,-0.07741651031841729,-0.10635166319030853,-0.028935152871891245,-0.028785441334438278,-0.01990558415648197,0.008879857177956307,0.3455939768710983,0.8340718398875029,0.4884778630164046,0.5744873047388063,0.45322682283050736,-0.12126048190829891
PhysionetMI,18,0,right_hand,mid,8,-0.00913500462435035,-0.046420745273266055,0.1788034815080054,0.4432699534772023,0.01229450584669552,-0.005220110291777204,-0.017514616138472723,-0.07865887859504979,-0.04896736635742223,0.02969151223762756,0.05796372458766652,0.1685695110071666,0.11060578641950009,0.41194920845643934,0.43194629540472484,0.019997086948285503
PhysionetMI,18,0,right_hand,late,8,0.010342354319177975,-0.05154365159351049,0.27581570478500583,0.4739244473256972,-0.12222346810615788,0.018000062147728337,0.1402235302538862,-0.05603261882196772,-0.05275439188256513,0.0032782269394025926,0.3661858193803891,0.23805175806285225,-0.12813406131753682,0.3412467242017404,0.4491355341059553,0.1078888099042149
PhysionetMI,19,0,left_hand,early,7,0.09506932472113307,-0.038146050065251826,0.6825676088467302,0.5677762602438318,0.04815671144185148,0.10056397274344214,0.052407261301590666,0.07908883978305442,-0.07287920583683595,-0.15196804561989036,0.3933281225574703,0.797817944761214,0.40448982220374374,0.4631209252937952,0.6568915494028439,0.19377062410904866
PhysionetMI,19,0,left_hand,mid,8,0.007134906124717083,-0.041295642212627326,0.25182364117991624,0.3775735721777796,-0.13215838172425964,0.033694406634307915,0.16585278835856757,-0.11016335970894664,-0.03647762483376306,0.07368573487518358,0.2914282373832471,0.41860688150279757,0.1271786441195505,0.5139886012700455,0.41286918445855186,-0.10111941681149367
PhysionetMI,19,0,left_hand,late,8,-0.00021958643216097074,-0.051352317022845484,0.20234193982816706,0.46204653762439046,-0.07505375815135916,0.014168252436120151,0.0892220105874793,-0.1283333914213365,-0.04053041424562695,0.08780297717570956,0.46811566063075705,0.37846028413950805,-0.089655376491249,0.5832214771966444,0.354645870200053,-0.2285756069965914
PhysionetMI,19,0,right_hand,early,7,0.0532380911727066,0.006434026621326328,0.3984859082230638,0.2710881776214618,0.18199091657199928,0.037557789824515284,-0.144433126747484,0.021003570132053694,0.013095367788322026,-0.007908202343731668,0.5707231225977994,0.40701453733661896,-0.16370858526118048,0.3909880169963896,0.29881822347796144,-0.09216979351842813
PhysionetMI,19,0,right_hand,mid,7,-0.03557958248229588,-0.036357794801242356,0.22466546946911325,0.34629716932063576,0.10147762360831702,-0.056410230238188724,-0.15788785384650575,0.034902955474461254,-0.055092458328872204,-0.08999541380333345,0.3580311098305394,0.28092096916860054,-0.07711014066193883,0.31319682298627355,0.3688234647924084,0.05562664180613486
PhysionetMI,19,0,right_hand,late,8,0.05058872174895801,0.014513144406993132,0.8020523113309498,0.3846535257088976,0.30530160486153035,0.02433071796393319,-0.28097088689759714,0.057891129284829125,0.013626472542152851,-0.044264656742676274,0.7634911746482569,0.7324630541404064,-0.031028120507850532,0.48194710774037397,0.3104850050838617,-0.1714621026565123
PhysionetMI,20,0,left_hand,early,7,0.06528161690218796,-0.037862597256065944,0.47922514812806194,0.46916840047326863,0.19554716352850532,0.02858967490250164,-0.16695748862600368,-0.14033579407386748,-0.010918316127042728,0.12941747794682476,0.5172152229675412,0.4758086905083033,-0.041406532459237866,0.4274694929129723,0.46689413379133676,0.03942464087836445
PhysionetMI,20,0,left_hand,mid,8,-0.10891418290801093,-0.040233099226044906,0.8223197330627475,0.5739974151051201,0.004646414649315053,-0.1245021720275669,-0.12914858667688195,0.009429015135866827,-0.06211246570453909,-0.07154148084040592,0.07241382553695858,0.8274624135390235,0.755048588002065,0.36703266614705393,0.49028539126576154,0.1232527251187076
PhysionetMI,20,0,left_hand,late,8,0.017623219859378387,0.025521128399512653,0.2891681701338561,0.236256460821605,0.18901125611513594,-0.006760227004543233,-0.19577148311967918,0.12652351411703838,-0.0019095852633226162,-0.128433099380361,0.43016192697451755,0.25201980070420366,-0.1781421262703139,0.43001672962852144,0.14716865517830782,-0.28284807445021365
PhysionetMI,20,0,right_hand,early,7,-0.0010997242230031698,-0.03656392576370177,0.21402655544943078,0.4471042666508609,0.2560234009277134,-0.03168889586988431,-0.28771229679759774,-0.15554898594659916,-0.025507892296951128,0.13004109364964803,0.60123084646961,0.25405613666317484,-0.34717470980643517,0.5013189264699084,0.37627421156882085,-0.12504471490108754
PhysionetMI,20,0,right_hand,mid,7,-0.008541930419145662,-0.05986347799663591,0.5066587844725746,0.4842862886334544,-0.05469225279644891,0.018674748915101222,0.07336700171155014,-0.13738721733401493,-0.05482350946886002,0.0825637078651549,0.1730295881209638,0.4237298542476592,0.2507002661266954,0.44257690960944623,0.43451510400996046,-0.008061805599485772
PhysionetMI,20,0,right_hand,late,8,0.03882305633255753,0.02200237551573023,0.4636714798647044,0.2637772861680158,-0.10548889526557562,0.04965230686665635,0.15514120213223198,0.10700632613721521,0.0024508418979088064,-0.1045554842393064,0.22980863735150248,0.6459043160787272,0.41609567872722475,0.4784922255164194,0.2176140731462018,-0.2608781523702176
PhysionetMI,21,0,left_hand,early,8,-0.057553076552092505,-0.04687766925442228,0.652723825310858,0.5040602197424793,-0.16475615105330105,-0.04726739936908589,0.11748875168421516,-0.03588414478898408,-0.04424314450278325,-0.008358999713799171,0.6877429743793421,0.6075070641469381,-0.08023591023240395,0.5417714588544753,0.49417782317460124,-0.04759363567987407
PhysionetMI,21,0,left_hand,mid,8,0.01692708644379894,-0.04331670655474976,0.18108389030646996,0.533707844861258,0.1467651085987458,-0.014823880416365317,-0.16158898901511112,-0.01997755760737123,-0.045935280594606824,-0.025957722987235594,0.39280424601661507,0.23970641228235368,-0.1530978337342614,0.49417371337196,0.5212039434204724,0.027030230048512405
PhysionetMI,21,0,left_hand,late,8,0.004461668996974303,-0.04870282341718404,0.17627943315371997,0.4188336083012008,0.1439876788406555,-0.000474417244404768,-0.14446209608506028,-0.06221284393682691,-0.05230376713673215,0.009909076800094764,0.5304007936845709,0.25755207836178956,-0.2728487153227814,0.38433978830924875,0.48232179529277425,0.0979820069835255
PhysionetMI,21,0,right_hand,early,7,-0.003607167113233804,-0.058344727885802146,0.1633889581264347,0.5771488702856524,0.1490624748153923,-0.012927369426141061,-0.16198984424153337,-0.03727045506832933,-0.05884821053282554,-0.02157775546449621,0.6921481384577775,0.34938167160723466,-0.3427664668505428,0.4816863414928592,0.5894600034229383,0.10777366193007903
PhysionetMI,21,0,right_hand,mid,7,0.014232106201241261,-0.04679843309789767,0.36528502562065757,0.37973012794304334,-0.01231569041311694,0.022082899076095182,0.03439858948921212,0.02629061730084227,-0.049484313118713215,-0.07577493041955549,0.28565027417919475,0.3515920290259566,0.06594175484676185,0.44074076755119357,0.4157238739089506,-0.025016893642242966
